Well_ID,Point_ID,Grid_Code,x_long,y_lat,County,MeasurementMonth,MeasurementDay,MeasurementYear,WaterElevation,Aquifer_Btt,SatTH
1146214,,,-101.306389,34.356945,Briscoe,12,6,1995,3148.5,3020.4,128.1
1146241,,,-101.318889,34.374722,Briscoe,12,6,1995,3174.5,3076,98.5
1146409,,,-101.361945,34.318889,Briscoe,1,16,1995,3076.85,3045.3,31.55
1146409,,,-101.361945,34.318889,Briscoe,12,6,1995,3075.4,3045.3,30.1
1146606,,,-101.250278,34.300001,Floyd,2,7,1995,2965.65,2897.7,67.95
1147703,,,-101.217778,34.266944,Floyd,2,7,1995,2939.36,2876.8,62.56
1149101,,,-101.987778,34.241667,Hale,1,20,1995,3318.32,3227.6,90.72
1149203,,,-101.948611,34.246389,Hale,1,20,1995,3305.89,3222.4,83.49
1149306,,,-101.899445,34.23,Hale,1,20,1995,3284.53,3201.7,82.83
1149404,,,-101.991111,34.195278,Hale,1,20,1995,3281.14,3235.1,46.04
1149502,,,-101.952501,34.185,Hale,1,20,1995,3270.72,3201.5,69.22
1149702,,,-101.996111,34.129167,Hale,1,20,1995,3297.23,3220.5,76.73
1149801,,,-101.952501,34.159723,Hale,1,20,1995,3269.48,3166.3,103.18
1149903,,,-101.908056,34.158889,Hale,1,20,1995,3249.27,3159.4,89.87
1150203,,,-101.795278,34.245278,Hale,1,18,1995,3226.27,3110.4,115.87
1150204,,,-101.828889,34.217778,Hale,1,18,1995,3239.71,3156.2,83.51
1150403,,,-101.873333,34.203334,Hale,1,19,1995,3252.3,3141.8,110.5
1150605,,,-101.767778,34.1775,Hale,1,18,1995,3230.61,3101.5,129.11
1150702,,,-101.852778,34.157223,Hale,1,19,1995,3230.89,3128.6,102.29
1150906,,,-101.781111,34.156667,Hale,1,18,1995,3221.12,3110.6,110.52
1151102,,,-101.737778,34.238889,Hale,1,18,1995,3207.18,3118.1,89.08
1151104,,,-101.7425,34.216944,Hale,1,18,1995,3214.1,3100,114.1
1151201,,,-101.673333,34.2275,Hale,1,17,1995,3171.01,3083.3,87.71
1151303,,,-101.659167,34.249722,Hale,1,17,1995,3168.46,3100,68.46
1151305,,,-101.655001,34.211112,Hale,3,6,1995,3154.66,3008.9,145.76
1151403,,,-101.727222,34.192222,Hale,1,5,1995,3218.29,3073.8,144.49
1151403,,,-101.727222,34.192222,Hale,1,10,1995,3218.03,3073.8,144.23
1151403,,,-101.727222,34.192222,Hale,1,15,1995,3218.05,3073.8,144.25
1151403,,,-101.727222,34.192222,Hale,1,18,1995,3218.05,3073.8,144.25
1151403,,,-101.727222,34.192222,Hale,1,20,1995,3217.98,3073.8,144.18
1151403,,,-101.727222,34.192222,Hale,1,25,1995,3217.98,3073.8,144.18
1151403,,,-101.727222,34.192222,Hale,1,30,1995,3218.02,3073.8,144.22
1151403,,,-101.727222,34.192222,Hale,2,5,1995,3217.96,3073.8,144.16
1151403,,,-101.727222,34.192222,Hale,2,10,1995,3217.97,3073.8,144.17
1151403,,,-101.727222,34.192222,Hale,2,15,1995,3217.95,3073.8,144.15
1151403,,,-101.727222,34.192222,Hale,2,20,1995,3217.88,3073.8,144.08
1151403,,,-101.727222,34.192222,Hale,2,25,1995,3217.97,3073.8,144.17
1151403,,,-101.727222,34.192222,Hale,2,28,1995,3217.78,3073.8,143.98
1151403,,,-101.727222,34.192222,Hale,3,5,1995,3217.9,3073.8,144.1
1151403,,,-101.727222,34.192222,Hale,3,10,1995,3217.88,3073.8,144.08
1151403,,,-101.727222,34.192222,Hale,3,15,1995,3217.8,3073.8,144
1151403,,,-101.727222,34.192222,Hale,3,20,1995,3217.79,3073.8,143.99
1151403,,,-101.727222,34.192222,Hale,3,25,1995,3217.79,3073.8,143.99
1151403,,,-101.727222,34.192222,Hale,3,30,1995,3217.72,3073.8,143.92
1151403,,,-101.727222,34.192222,Hale,4,5,1995,3217.78,3073.8,143.98
1151403,,,-101.727222,34.192222,Hale,4,10,1995,3217.64,3073.8,143.84
1151403,,,-101.727222,34.192222,Hale,4,15,1995,3217.62,3073.8,143.82
1151403,,,-101.727222,34.192222,Hale,4,20,1995,3217.6,3073.8,143.8
1151403,,,-101.727222,34.192222,Hale,4,25,1995,3217.67,3073.8,143.87
1151403,,,-101.727222,34.192222,Hale,4,30,1995,3217.61,3073.8,143.81
1151403,,,-101.727222,34.192222,Hale,5,5,1995,3217.55,3073.8,143.75
1151403,,,-101.727222,34.192222,Hale,5,10,1995,3217.39,3073.8,143.59
1151403,,,-101.727222,34.192222,Hale,5,15,1995,3217.44,3073.8,143.64
1151403,,,-101.727222,34.192222,Hale,5,20,1995,3217.41,3073.8,143.61
1151403,,,-101.727222,34.192222,Hale,5,25,1995,3217.33,3073.8,143.53
1151403,,,-101.727222,34.192222,Hale,5,30,1995,3217.33,3073.8,143.53
1151403,,,-101.727222,34.192222,Hale,6,5,1995,3217.3,3073.8,143.5
1151403,,,-101.727222,34.192222,Hale,6,10,1995,3217.16,3073.8,143.36
1151403,,,-101.727222,34.192222,Hale,6,15,1995,3217.17,3073.8,143.37
1151403,,,-101.727222,34.192222,Hale,6,20,1995,3217.16,3073.8,143.36
1151403,,,-101.727222,34.192222,Hale,6,25,1995,3217.13,3073.8,143.33
1151403,,,-101.727222,34.192222,Hale,6,30,1995,3217.05,3073.8,143.25
1151403,,,-101.727222,34.192222,Hale,7,5,1995,3216.93,3073.8,143.13
1151403,,,-101.727222,34.192222,Hale,7,10,1995,3216.94,3073.8,143.14
1151403,,,-101.727222,34.192222,Hale,7,15,1995,3216.85,3073.8,143.05
1151403,,,-101.727222,34.192222,Hale,7,20,1995,3216.76,3073.8,142.96
1151403,,,-101.727222,34.192222,Hale,7,25,1995,3216.75,3073.8,142.95
1151403,,,-101.727222,34.192222,Hale,7,30,1995,3216.7,3073.8,142.9
1151403,,,-101.727222,34.192222,Hale,8,5,1995,3216.67,3073.8,142.87
1151403,,,-101.727222,34.192222,Hale,8,10,1995,3216.57,3073.8,142.77
1151403,,,-101.727222,34.192222,Hale,8,15,1995,3216.52,3073.8,142.72
1151403,,,-101.727222,34.192222,Hale,8,20,1995,3216.42,3073.8,142.62
1151403,,,-101.727222,34.192222,Hale,8,25,1995,3216.43,3073.8,142.63
1151403,,,-101.727222,34.192222,Hale,8,30,1995,3216.36,3073.8,142.56
1151403,,,-101.727222,34.192222,Hale,9,5,1995,3216.29,3073.8,142.49
1151403,,,-101.727222,34.192222,Hale,9,10,1995,3216.22,3073.8,142.42
1151403,,,-101.727222,34.192222,Hale,9,15,1995,3216.22,3073.8,142.42
1151403,,,-101.727222,34.192222,Hale,9,20,1995,3216.2,3073.8,142.4
1151403,,,-101.727222,34.192222,Hale,9,25,1995,3216.14,3073.8,142.34
1151403,,,-101.727222,34.192222,Hale,9,30,1995,3216.1,3073.8,142.3
1151403,,,-101.727222,34.192222,Hale,10,5,1995,3215.97,3073.8,142.17
1151403,,,-101.727222,34.192222,Hale,10,10,1995,3215.99,3073.8,142.19
1151403,,,-101.727222,34.192222,Hale,10,15,1995,3216.04,3073.8,142.24
1151403,,,-101.727222,34.192222,Hale,10,20,1995,3216.05,3073.8,142.25
1151403,,,-101.727222,34.192222,Hale,10,25,1995,3216.01,3073.8,142.21
1151403,,,-101.727222,34.192222,Hale,10,30,1995,3215.9,3073.8,142.1
1151403,,,-101.727222,34.192222,Hale,11,5,1995,3215.96,3073.8,142.16
1151403,,,-101.727222,34.192222,Hale,11,10,1995,3215.92,3073.8,142.12
1151403,,,-101.727222,34.192222,Hale,11,15,1995,3215.83,3073.8,142.03
1151403,,,-101.727222,34.192222,Hale,11,20,1995,3215.73,3073.8,141.93
1151403,,,-101.727222,34.192222,Hale,11,25,1995,3215.8,3073.8,142
1151403,,,-101.727222,34.192222,Hale,11,30,1995,3215.82,3073.8,142.02
1151403,,,-101.727222,34.192222,Hale,12,5,1995,3215.79,3073.8,141.99
1151403,,,-101.727222,34.192222,Hale,12,10,1995,3215.77,3073.8,141.97
1151403,,,-101.727222,34.192222,Hale,12,15,1995,3215.59,3073.8,141.79
1151403,,,-101.727222,34.192222,Hale,12,20,1995,3215.69,3073.8,141.89
1151403,,,-101.727222,34.192222,Hale,12,25,1995,3215.59,3073.8,141.79
1151403,,,-101.727222,34.192222,Hale,12,30,1995,3215.72,3073.8,141.92
1151703,,,-101.739722,34.139722,Hale,1,18,1995,3202.54,3100.1,102.44
1151901,,,-101.644722,34.157501,Hale,1,17,1995,3149.52,3005.4,144.12
1152105,,,-101.589445,34.213056,Hale,1,17,1995,3129.22,2980,149.22
1152305,,,-101.525833,34.228889,Floyd,2,7,1995,3116.18,3103.8,12.38
1152610,,,-101.520278,34.1925,Floyd,3,10,1995,3078.67,2933.7,144.97
1152703,,,-101.613056,34.133334,Hale,1,17,1995,3116.28,2980,136.28
1152711,,,-101.586945,34.162223,Hale,1,17,1995,3110.68,2961.2,149.48
1152908,,,-101.518611,34.138889,Floyd,2,6,1995,3050.56,2908.6,141.96
1152911,,,-101.516944,34.160001,Floyd,2,7,1995,3063.09,2906,157.09
1153205,,,-101.441945,34.236945,Floyd,2,7,1995,3115.52,3084.7,30.82
1153302,,,-101.398334,34.228889,Floyd,2,7,1995,3041.18,2983.5,57.68
1153503,,,-101.441667,34.197222,Floyd,2,7,1995,3060.17,3031,29.17
1153702,,,-101.474167,34.163612,Floyd,2,7,1995,3066.63,2936.2,130.43
1153705,,,-101.486111,34.126111,Floyd,2,6,1995,3037.52,2888.9,148.62
1153802,,,-101.421389,34.149445,Floyd,2,7,1995,3121.45,3078.6,42.85
1153904,,,-101.3875,34.156667,Floyd,3,9,1995,3102.8,3065.5,37.3
1154101,,,-101.345,34.228333,Floyd,2,7,1995,3013.88,2971.2,42.68
1154202,,,-101.301945,34.243889,Floyd,2,7,1995,2978.42,2910.6,67.82
1154302,,,-101.251945,34.215278,Floyd,2,7,1995,2930.02,2886.5,43.52
1154402,,,-101.359723,34.191111,Floyd,2,7,1995,3072.23,3066.6,5.63
1154601,,,-101.289445,34.186111,Floyd,2,7,1995,2965.47,2901.7,63.77
1154802,,,-101.332778,34.142222,Floyd,2,7,1995,3055.71,2995.5,60.21
1154904,,,-101.261389,34.157223,Floyd,2,7,1995,2972.28,2904.8,67.48
1155501,,,-101.205001,34.1825,Floyd,2,7,1995,2906.47,2826.6,79.87
1155901,,,-101.159445,34.158334,Floyd,2,7,1995,2876.81,2832.6,44.21
1157202,,,-101.945834,34.108056,Hale,1,23,1995,3273.1,3176.4,96.7
1157302,,,-101.878333,34.115556,Hale,1,19,1995,3244.51,3145.7,98.81
1157401,,,-101.97,34.065001,Hale,1,23,1995,3281.99,3180.4,101.59
1157601,,,-101.905556,34.060834,Hale,1,23,1995,3256.01,3121.3,134.71
1157702,,,-101.985556,34.028611,Hale,1,23,1995,3265.77,3126.9,138.87
1157801,,,-101.940556,34.009167,Hale,1,23,1995,3229.48,3087,142.48
1157901,,,-101.905556,34.032222,Hale,1,23,1995,3231.21,3125.4,105.81
1158103,,,-101.853056,34.110834,Hale,3,6,1995,3227.2,3142,85.2
1158204,,,-101.818055,34.083611,Hale,1,19,1995,3213.14,3082.4,130.74
1158205,,,-101.796667,34.109167,Hale,1,19,1995,3196.89,3104.8,92.09
1158603,,,-101.7775,34.063889,Hale,1,19,1995,3203.56,3077.8,125.76
1158703,,,-101.853056,34.0375,Hale,1,19,1995,3270.58,3113.3,157.28
1158801,,,-101.817222,34.032222,Hale,1,19,1995,3295.51,3144.4,151.11
1159109,,,-101.750278,34.098611,Hale,1,17,1995,3160.72,3054,106.72
1159202,,,-101.676111,34.118889,Hale,1,17,1995,3129.31,3023.1,106.21
1159404,,,-101.739722,34.079167,Hale,1,17,1995,3166.22,3079.1,87.12
1159405,,,-101.748611,34.042778,Hale,1,17,1995,3254.88,3235.4,19.48
1160204,,,-101.578055,34.0925,Hale,1,17,1995,3078.21,2954.3,123.91
1160302,,,-101.526111,34.115556,Floyd,2,6,1995,3042.72,2920.3,122.42
1160401,,,-101.618889,34.073333,Hale,1,17,1995,3198.31,2973.9,224.41
1160502,,,-101.559445,34.058612,Floyd,3,9,1995,3033.01,2926,107.01
1160605,,,-101.525833,34.048611,Floyd,2,2,1995,3016.38,2868,148.38
1160804,,,-101.550278,34.005278,Floyd,2,2,1995,3013.52,2865.3,148.22
1160902,,,-101.508056,34.026111,Floyd,2,2,1995,3003.16,2840,163.16
1161110,,,-101.48,34.101945,Floyd,3,8,1995,3022.87,2881.9,140.97
1161204,,,-101.445556,34.108334,Floyd,2,6,1995,3029.95,2920.5,109.45
1161406,,,-101.471667,34.055278,Floyd,2,6,1995,2994.84,2847.4,147.44
1161407,,,-101.463889,34.051389,Floyd,1,5,1995,2990.11,2844.9,145.21
1161407,,,-101.463889,34.051389,Floyd,1,10,1995,2989.97,2844.9,145.07
1161407,,,-101.463889,34.051389,Floyd,1,15,1995,2990.13,2844.9,145.23
1161407,,,-101.463889,34.051389,Floyd,1,20,1995,2989.98,2844.9,145.08
1161407,,,-101.463889,34.051389,Floyd,1,25,1995,2990.08,2844.9,145.18
1161407,,,-101.463889,34.051389,Floyd,1,30,1995,2990.19,2844.9,145.29
1161407,,,-101.463889,34.051389,Floyd,2,5,1995,2990.3,2844.9,145.4
1161407,,,-101.463889,34.051389,Floyd,2,6,1995,2993.13,2844.9,148.23
1161407,,,-101.463889,34.051389,Floyd,2,10,1995,2990.67,2844.9,145.77
1161407,,,-101.463889,34.051389,Floyd,2,15,1995,2990.8,2844.9,145.9
1161407,,,-101.463889,34.051389,Floyd,2,20,1995,2990.47,2844.9,145.57
1161407,,,-101.463889,34.051389,Floyd,2,25,1995,2990.78,2844.9,145.88
1161407,,,-101.463889,34.051389,Floyd,2,28,1995,2990.75,2844.9,145.85
1161407,,,-101.463889,34.051389,Floyd,3,5,1995,2991.04,2844.9,146.14
1161407,,,-101.463889,34.051389,Floyd,3,10,1995,2990.99,2844.9,146.09
1161407,,,-101.463889,34.051389,Floyd,3,15,1995,2990.97,2844.9,146.07
1161407,,,-101.463889,34.051389,Floyd,3,20,1995,2991.22,2844.9,146.32
1161407,,,-101.463889,34.051389,Floyd,3,25,1995,2986.44,2844.9,141.54
1161407,,,-101.463889,34.051389,Floyd,3,30,1995,2984.6,2844.9,139.7
1161407,,,-101.463889,34.051389,Floyd,4,5,1995,2983.81,2844.9,138.91
1161407,,,-101.463889,34.051389,Floyd,4,10,1995,2983.52,2844.9,138.62
1161407,,,-101.463889,34.051389,Floyd,4,15,1995,2982.6,2844.9,137.7
1161407,,,-101.463889,34.051389,Floyd,4,20,1995,2985.2,2844.9,140.3
1161407,,,-101.463889,34.051389,Floyd,4,25,1995,2986.51,2844.9,141.61
1161407,,,-101.463889,34.051389,Floyd,4,30,1995,2987.2,2844.9,142.3
1161407,,,-101.463889,34.051389,Floyd,5,5,1995,2987.52,2844.9,142.62
1161407,,,-101.463889,34.051389,Floyd,5,10,1995,2987.92,2844.9,143.02
1161407,,,-101.463889,34.051389,Floyd,5,15,1995,2988.28,2844.9,143.38
1161407,,,-101.463889,34.051389,Floyd,5,20,1995,2988.54,2844.9,143.64
1161407,,,-101.463889,34.051389,Floyd,5,25,1995,2988.65,2844.9,143.75
1161407,,,-101.463889,34.051389,Floyd,5,30,1995,2988.85,2844.9,143.95
1161407,,,-101.463889,34.051389,Floyd,6,5,1995,2989.24,2844.9,144.34
1161407,,,-101.463889,34.051389,Floyd,6,10,1995,2989.19,2844.9,144.29
1161407,,,-101.463889,34.051389,Floyd,6,15,1995,2989.34,2844.9,144.44
1161407,,,-101.463889,34.051389,Floyd,6,20,1995,2987.27,2844.9,142.37
1161407,,,-101.463889,34.051389,Floyd,6,25,1995,2986.07,2844.9,141.17
1161407,,,-101.463889,34.051389,Floyd,6,30,1995,2987.66,2844.9,142.76
1161407,,,-101.463889,34.051389,Floyd,7,5,1995,2985.23,2844.9,140.33
1161407,,,-101.463889,34.051389,Floyd,7,10,1995,2986.27,2844.9,141.37
1161407,,,-101.463889,34.051389,Floyd,7,15,1995,2983.3,2844.9,138.4
1161407,,,-101.463889,34.051389,Floyd,7,20,1995,2984.74,2844.9,139.84
1161407,,,-101.463889,34.051389,Floyd,7,25,1995,2984.37,2844.9,139.47
1161407,,,-101.463889,34.051389,Floyd,7,30,1995,2982.25,2844.9,137.35
1161407,,,-101.463889,34.051389,Floyd,8,5,1995,2985.19,2844.9,140.29
1161407,,,-101.463889,34.051389,Floyd,8,10,1995,2986.04,2844.9,141.14
1161407,,,-101.463889,34.051389,Floyd,8,15,1995,2983.16,2844.9,138.26
1161407,,,-101.463889,34.051389,Floyd,8,20,1995,2985.15,2844.9,140.25
1161407,,,-101.463889,34.051389,Floyd,8,25,1995,2982.71,2844.9,137.81
1161407,,,-101.463889,34.051389,Floyd,8,30,1995,2983.34,2844.9,138.44
1161407,,,-101.463889,34.051389,Floyd,9,5,1995,2983.89,2844.9,138.99
1161407,,,-101.463889,34.051389,Floyd,9,10,1995,2984.7,2844.9,139.8
1161407,,,-101.463889,34.051389,Floyd,9,15,1995,2985.34,2844.9,140.44
1161407,,,-101.463889,34.051389,Floyd,9,20,1995,2985.77,2844.9,140.87
1161407,,,-101.463889,34.051389,Floyd,9,25,1995,2986.08,2844.9,141.18
1161407,,,-101.463889,34.051389,Floyd,9,30,1995,2986.43,2844.9,141.53
1161407,,,-101.463889,34.051389,Floyd,10,5,1995,2986.68,2844.9,141.78
1161407,,,-101.463889,34.051389,Floyd,10,10,1995,2986.69,2844.9,141.79
1161407,,,-101.463889,34.051389,Floyd,10,15,1995,2986.79,2844.9,141.89
1161407,,,-101.463889,34.051389,Floyd,10,20,1995,2986.95,2844.9,142.05
1161407,,,-101.463889,34.051389,Floyd,10,25,1995,2987.24,2844.9,142.34
1161407,,,-101.463889,34.051389,Floyd,10,30,1995,2987.32,2844.9,142.42
1161407,,,-101.463889,34.051389,Floyd,11,5,1995,2987.46,2844.9,142.56
1161407,,,-101.463889,34.051389,Floyd,11,10,1995,2987.78,2844.9,142.88
1161407,,,-101.463889,34.051389,Floyd,11,15,1995,2987.61,2844.9,142.71
1161407,,,-101.463889,34.051389,Floyd,11,20,1995,2987.7,2844.9,142.8
1161407,,,-101.463889,34.051389,Floyd,11,25,1995,2987.87,2844.9,142.97
1161407,,,-101.463889,34.051389,Floyd,11,30,1995,2988.03,2844.9,143.13
1161407,,,-101.463889,34.051389,Floyd,12,5,1995,2988.12,2844.9,143.22
1161407,,,-101.463889,34.051389,Floyd,12,10,1995,2987.93,2844.9,143.03
1161407,,,-101.463889,34.051389,Floyd,12,15,1995,2988.16,2844.9,143.26
1161407,,,-101.463889,34.051389,Floyd,12,20,1995,2988.19,2844.9,143.29
1161407,,,-101.463889,34.051389,Floyd,12,25,1995,2988.13,2844.9,143.23
1161407,,,-101.463889,34.051389,Floyd,12,30,1995,2988.5,2844.9,143.6
1161603,,,-101.410001,34.053889,Floyd,2,6,1995,3145.64,3043.9,101.74
1161801,,,-101.437222,34.036945,Floyd,2,7,1995,2978.29,2899.5,78.79
1161901,,,-101.405556,34.003056,Floyd,2,7,1995,2952.68,2937.3,15.38
1162201,,,-101.309167,34.102223,Floyd,2,6,1995,3037.16,3006,31.16
1162301,,,-101.256667,34.107501,Floyd,2,6,1995,3014.8,2992.4,22.4
1162401,,,-101.371111,34.081111,Floyd,2,6,1995,3188.63,3181.1,7.53
1162601,,,-101.256389,34.068889,Floyd,2,6,1995,3006.64,2878.4,128.24
1162702,,,-101.350278,34.037778,Floyd,2,2,1995,3096.24,2998.8,97.44
1163502,,,-101.171111,34.071111,Floyd,2,6,1995,2878.88,2827.3,51.58
1163601,,,-101.125278,34.074167,Floyd,2,6,1995,2865.28,2821.7,43.58
1163801,,,-101.202501,34.022222,Floyd,2,6,1995,2919.1,2765.5,153.6
1164101,,,-101.117222,34.115278,Floyd,2,6,1995,2865.68,2822.1,43.58
1164803,,,-101.08,34.030278,Floyd,2,6,1995,2830.89,2751.6,79.29
1201101,,,-100.980833,34.993889,Donley,12,28,1995,2763.22,2680,83.22
1201102,,,-100.960278,34.969722,Donley,12,28,1995,2739.39,2670,69.39
1201104,,,-100.996111,34.978889,Donley,12,28,1995,2787.87,2720,67.87
1201131,,,-100.996111,34.968611,Donley,12,28,1995,2796.48,2730,66.48
1201206,,,-100.936389,34.959445,Donley,12,28,1995,2702.7,2610,92.7
1202210,,,-100.825278,34.968055,Donley,1,3,1995,2628.83,2460,168.83
1202306,,,-100.776389,34.971667,Donley,1,4,1995,2529.16,2440,89.16
1202501,,,-100.808056,34.934722,Donley,1,2,1995,2625.38,2460,165.38
1202607,,,-100.753612,34.931944,Donley,4,19,1995,2572.35,2480,92.35
1203207,,,-100.697222,34.960556,Donley,1,3,1995,2411.99,2363.4,48.59
1203401,,,-100.714445,34.938611,Donley,1,3,1995,2535.89,2400,135.89
1203606,,,-100.635278,34.924167,Donley,1,3,1995,2425.93,2390,35.93
1203806,,,-100.674722,34.910278,Donley,1,3,1995,2473.93,2400,73.93
1204805,,,-100.570555,34.894445,Donley,1,4,1995,2448.67,2363.4,85.27
1209304,,,-100.899722,34.845556,Donley,12,21,1995,2595.53,2363.4,232.13
1210305,,,-100.753334,34.851389,Donley,12,21,1995,2589.81,2490,99.81
1210401,,,-100.872778,34.825,Donley,12,21,1995,2648.03,2530,118.03
1210504,,,-100.7925,34.824722,Donley,12,21,1995,2610.17,2460,150.17
1211404,,,-100.7325,34.829722,Donley,12,21,1995,2543.96,2490,53.96
2217102,,,-100.994722,33.733611,Dickens,11,8,1995,2755.8,2560.9,194.9
2218401,,,-100.873611,33.668611,Dickens,11,8,1995,2658.6,2620.9,37.7
2301302,,,-101.914723,33.964167,Hale,3,6,1995,3205.2,3083.4,121.8
2301401,,,-101.969722,33.929722,Hale,1,23,1995,3226.59,3097.5,129.09
2301501,,,-101.940278,33.918333,Hale,1,23,1995,3215.26,3073,142.26
2301601,,,-101.885,33.935278,Hale,1,23,1995,3188.51,3047.1,141.41
2301704,,,-101.995,33.913889,Hale,1,23,1995,3244.65,3107.9,136.75
2301901,,,-101.888611,33.883889,Hale,1,24,1995,3218.9,3184.7,34.2
2302104,,,-101.853056,33.9775,Hale,1,19,1995,3195.4,3081.9,113.5
2302401,,,-101.852778,33.941111,Hale,1,20,1995,3180.27,3109.9,70.37
2302501,,,-101.809723,33.933611,Hale,1,19,1995,3144.71,3044.3,100.41
2302703,,,-101.846389,33.875833,Hale,1,20,1995,3216.89,3198.4,18.49
2302801,,,-101.796667,33.876111,Hale,1,20,1995,3185.45,3184.9,0.55
2303201,,,-101.676944,33.977778,Hale,1,24,1995,3192.93,3175.3,17.63
2303304,,,-101.635556,33.969444,Hale,1,24,1995,3171.4,3128.8,42.6
2303802,,,-101.700278,33.879167,Hale,1,24,1995,3067.45,3021.7,45.75
2304106,,,-101.591945,33.963056,Hale,1,24,1995,3069.03,3000.2,68.83
2304301,,,-101.510278,33.978611,Floyd,2,2,1995,2991.05,2799.1,191.95
2304405,,,-101.623333,33.934445,Hale,1,24,1995,3162.16,3040.9,121.26
2304504,,,-101.551112,33.950556,Floyd,2,2,1995,3019.24,2822.3,196.94
2304505,,,-101.564445,33.924444,Hale,1,24,1995,3017.41,2824.4,193.01
2304602,,,-101.531111,33.940556,Floyd,2,2,1995,2996.7,2819.4,177.3
2304603,,,-101.535556,33.921944,Floyd,2,2,1995,3000.6,2823.8,176.8
2304701,,,-101.606667,33.886111,Hale,1,24,1995,3081.8,3030,51.8
2304802,,,-101.548334,33.900278,Floyd,2,2,1995,2997.91,2813.5,184.41
2305202,,,-101.444445,33.977222,Floyd,2,2,1995,2946.73,2805.9,140.83
2305301,,,-101.394445,33.981389,Floyd,2,3,1995,2931.49,2851.2,80.29
2305502,,,-101.446111,33.936945,Floyd,2,2,1995,2931.01,2781.8,149.21
2305602,,,-101.376667,33.952778,Floyd,2,2,1995,2907.03,2823.2,83.83
2305603,,,-101.398611,33.933889,Floyd,2,2,1995,2908.7,2806.7,102
2305701,,,-101.4875,33.910278,Floyd,2,2,1995,2958.93,2760.9,198.03
2305803,,,-101.428333,33.891667,Floyd,2,2,1995,2912.88,2733.5,179.38
2306113,,,-101.342222,33.993056,Floyd,2,2,1995,3046.92,2946.9,100.02
2306502,,,-101.314723,33.919444,Floyd,2,6,1995,2872.66,2752,120.66
2306503,,,-101.314167,33.948611,Floyd,2,6,1995,2867.25,2806.1,61.15
2306601,,,-101.271667,33.934445,Floyd,2,6,1995,2858.71,2813.9,44.81
2306704,,,-101.351945,33.905001,Floyd,2,6,1995,2881.42,2740,141.42
2307105,,,-101.220278,33.989722,Floyd,3,9,1995,2871.48,2755.8,115.68
2307202,,,-101.185278,33.976111,Floyd,2,7,1995,2822.35,2748.1,74.25
2307404,,,-101.230555,33.928889,Floyd,2,3,1995,2835.73,2782,53.73
2307501,,,-101.173333,33.931111,Floyd,2,7,1995,2799.22,2743.2,56.02
2307503,,,-101.194167,33.925,Floyd,2,3,1995,2812.43,2753.1,59.33
2307601,,,-101.166389,33.9425,Floyd,2,7,1995,2797.04,2709.8,87.24
2307702,,,-101.246667,33.888889,Floyd,2,3,1995,2899.24,2781.7,117.54
2307802,,,-101.198611,33.876389,Floyd,2,3,1995,2805.2,2718.4,86.8
2307901,,,-101.159723,33.898611,Floyd,2,7,1995,2794.17,2739.9,54.27
2308201,,,-101.059167,33.973611,Floyd,3,9,1995,2806.56,2743.6,62.96
2308401,,,-101.115556,33.950556,Floyd,2,6,1995,2794.12,2726.8,67.32
2308503,,,-101.064167,33.934445,Floyd,2,6,1995,2782.08,2695.9,86.18
2308701,,,-101.114167,33.906112,Floyd,2,7,1995,2778.91,2676,102.91
2309101,,,-101.960556,33.859723,Hale,1,24,1995,3274.35,3239.5,34.85
2309301,,,-101.911945,33.873889,Hale,1,24,1995,3205.67,3128.4,77.27
2309501,,,-101.957778,33.809445,Lubbock,2,6,1995,3207.07,3196.3,10.77
2310203,,,-101.794722,33.837222,Hale,1,20,1995,3165.06,3122.2,42.86
2310502,,,-101.814723,33.798334,Lubbock,1,3,1995,3129.24,3039,90.24
2311103,,,-101.726111,33.837778,Hale,1,24,1995,3082.35,3052.9,29.45
2311305,,,-101.666112,33.855834,Hale,1,24,1995,3051.09,2848.4,202.69
2311401,,,-101.726111,33.810834,Lubbock,1,3,1995,3071.69,2985.8,85.89
2311501,,,-101.682222,33.810834,Lubbock,1,3,1995,3082.89,3015.2,67.69
2311601,,,-101.6361111,33.7986111,Lubbock,1,3,1995,3082.75,2954.1,128.65
2311702,,,-101.748334,33.781667,Lubbock,1,3,1995,3076.41,2961.4,115.01
2311801,,,-101.705834,33.766389,Lubbock,1,13,1995,3040.67,2919.7,120.97
2312102,,,-101.595278,33.860001,Hale,1,24,1995,3030.56,2808.2,222.36
2312301,,,-101.512501,33.868333,Floyd,2,2,1995,2983.04,2781.4,201.64
2312401,,,-101.612501,33.795556,Lubbock,1,13,1995,3058.37,2923.5,134.87
2312402,,,-101.594722,33.825278,Lubbock,3,6,1995,3006.07,2858,148.07
2312606,,,-101.531389,33.818611,Crosby,3,9,1995,2971.83,2836.6,135.23
2312801,,,-101.5602778,33.7613889,Crosby,2,7,1995,2988.36,2857.6,130.76
2312803,,,-101.565001,33.751112,Lubbock,2,1,1995,2999.82,2841.4,158.42
2312902,,,-101.5077778,33.7672222,Crosby,2,2,1995,2931.31,2818,113.31
2312905,,,-101.538056,33.775278,Crosby,2,2,1995,2963.63,2841.8,121.83
2313101,,,-101.461389,33.864445,Floyd,2,2,1995,2950.46,2768.7,181.76
2313302,,,-101.406945,33.868333,Floyd,2,2,1995,2898.95,2722.9,176.05
2313303,,,-101.3875,33.836389,Floyd,2,2,1995,2891.6,2803.5,88.1
