POINTID,GRID_CODE,x_center,y_center
4367,36.43336868,-101.85509420900,34.58067395960
4368,41.64365387,-101.80932088400,34.58277531890
4369,47.88190842,-101.76354484700,34.58486019570
4370,46.58786392,-101.71776611800,34.58692858890
4371,42.68652344,-101.67198472000,34.58898049740
4372,48.53204727,-101.62620067200,34.59101591980
4373,65.56001282,-101.58041399700,34.59303485510
4374,59.09357452,-101.53462471500,34.59503730200
4375,60.26449966,-101.48883284700,34.59702325930
4376,58.43604660,-101.44303841500,34.59899272600
4377,57.59168243,-101.39724143900,34.60094570080
4378,52.85238647,-101.30563994300,34.60480217040
4379,41.18414688,-103.01794332500,34.48743397750
4380,37.04050446,-102.99510615400,34.48869613680
4381,34.17349243,-102.97226817000,34.48995418570
4382,26.24546051,-102.94942937400,34.49120812430
4383,24.00514984,-102.92658977100,34.49245795220
4384,32.87760925,-102.90374936200,34.49370366930
4385,34.23294067,-102.88090815000,34.49494527540
4386,59.82759094,-102.85806613700,34.49618277030
4387,74.39375305,-102.83522332700,34.49741615400
4388,53.57551956,-102.81237972200,34.49864542600
4389,54.86785507,-102.78953532400,34.49987058640
4390,61.93759918,-102.76669013600,34.50109163490
4391,59.87054825,-102.74384416100,34.50230857140
4392,57.16619492,-102.72099740100,34.50352139560
4393,68.69645691,-102.67530153800,34.50593470670
4394,78.82157898,-102.62960256700,34.50833156670
4395,81.66252136,-102.58390051000,34.51071197440
4396,72.15496826,-102.53819538700,34.51307592820
4397,70.69416046,-102.49248722000,34.51542342690
4398,69.60831451,-102.44677602900,34.51775446910
4399,70.71090698,-102.40106183500,34.52006905340
4400,63.26973343,-102.35534466000,34.52236717840
4401,74.21546173,-102.30962452400,34.52464884300
4402,82.68014526,-102.26390144800,34.52691404560
4403,71.30390167,-102.21817545300,34.52916278510
4404,60.74264526,-102.17244656100,34.53139506000
4405,70.24758911,-102.12671479200,34.53361086920
4406,76.74333954,-102.08098016700,34.53581021130
4407,64.40717316,-102.03524270700,34.53799308500
4408,58.82945633,-101.98950243300,34.54015948910
4409,63.91653824,-101.94375936700,34.54230942230
4410,55.96109390,-101.89801353000,34.54444288340
4411,52.60418320,-101.85226494100,34.54655987100
4412,61.05401230,-101.80651362400,34.54866038410
4413,52.02907944,-101.76075959800,34.55074442140
4414,43.15595627,-101.71500288400,34.55281198160
4415,41.11631393,-101.66924350400,34.55486306360
4416,47.62975693,-101.62348147900,34.55689766610
4417,62.63269043,-101.57771683000,34.55891578800
4418,53.73513794,-101.53194957800,34.56091742810
4419,51.10525513,-101.48617974500,34.56290258520
4420,51.79127502,-101.44040735000,34.56487125820
4421,52.27800369,-101.34885496300,34.56875914730
4422,54.96511078,-101.30307501300,34.57067836110
4423,57.00119781,-101.25729258700,34.57258108620
4424,39.79406357,-103.03738297700,34.45207507370
4425,38.35913849,-103.01455755800,34.45334083530
4426,36.03785324,-102.99173132500,34.45460248840
4427,41.80480194,-102.96890427900,34.45586003290
4428,43.76740265,-102.94607642300,34.45711346850
4429,36.23542404,-102.92324776100,34.45836279520
4430,32.70112228,-102.90041829400,34.45960801260
4431,39.44446182,-102.87758802500,34.46084912070
4432,44.55116653,-102.85475695700,34.46208611930
4433,51.78524780,-102.83192509200,34.46331900810
4434,40.01188660,-102.80909243400,34.46454778700
4435,44.26232529,-102.78625898400,34.46577245590
4436,64.58953857,-102.76342474500,34.46699301450
4437,63.06201172,-102.74058972000,34.46820946260
4438,60.61056519,-102.71775391100,34.46942180020
4439,77.84587860,-102.67207995400,34.47183414270
4440,76.09230804,-102.62640289400,34.47423004070
4441,70.69412231,-102.58072275200,34.47660949290
4442,71.42906952,-102.53503954800,34.47897249770
4443,73.61120605,-102.48935330500,34.48131905380
4444,72.83329773,-102.44366404200,34.48364915990
4445,52.42550659,-102.39797178100,34.48596281470
4446,59.72397995,-102.35227654200,34.48826001670
4447,58.15098190,-102.30657834700,34.49054076470
4448,58.71258926,-102.26087721700,34.49280505730
4449,50.29206848,-102.21517317100,34.49505289330
4450,57.37652969,-102.16946623300,34.49728427130
4451,52.55017090,-102.12375642100,34.49949919000
4452,71.30126953,-102.07804375800,34.50169764810
4453,69.96784210,-102.03232826500,34.50387964440
4454,70.16715240,-101.98660996100,34.50604517760
4455,66.76208496,-101.94088886900,34.50819424640
4456,58.99468231,-101.89516501000,34.51032684960
4457,52.07731247,-101.84943840400,34.51244298600
4458,50.05541992,-101.80370907200,34.51454265440
4459,36.52385330,-101.75797703600,34.51662585340
4460,39.23223114,-101.71224231600,34.51869258190
4461,36.64691162,-101.66650493400,34.52074283870
4462,35.50705338,-101.62076491100,34.52277662260
4463,37.68244171,-101.57502226700,34.52479393250
4464,37.03045654,-101.52927702400,34.52679476710
4465,34.19356918,-101.48352920300,34.52877912530
4466,47.67271042,-101.39202591100,34.53269840780
4467,53.98558044,-101.34627048200,34.53463332990
4468,57.39676285,-101.30051256000,34.53655177100
4469,59.74127579,-101.25475216500,34.53845373000
4470,63.25262451,-101.20898931800,34.54033920580
4471,64.90438843,-101.16322404100,34.54220819730
4472,33.87449646,-103.03398954300,34.41797959500
4473,30.74049759,-103.01117505000,34.41924484960
4474,36.54116440,-102.98835974400,34.42050599740
4475,49.67655563,-102.96554362600,34.42176303820
4476,40.23411560,-102.94272670000,34.42301597180
4477,34.46932220,-102.91990896800,34.42426479800
4478,32.38874435,-102.89709043300,34.42550951660
4479,27.36321831,-102.87427109700,34.42675012750
4480,21.55316925,-102.85145096300,34.42798663050
4481,47.69839859,-102.82863003400,34.42921902530
4482,54.61794662,-102.80580831100,34.43044731180
4483,55.75981522,-102.78298579900,34.43167148990
4484,64.03121185,-102.76016249900,34.43289155940
4485,73.37677002,-102.73733841300,34.43410752000
4486,62.95725632,-102.71451354600,34.43531937170
4487,60.58534622,-102.66886147400,34.43773074730
4488,73.62581635,-102.62320630300,34.44012568480
4489,90.73891449,-102.57754805500,34.44250418290
4490,40.17476273,-102.53188675000,34.44486624020
4491,79.53228760,-102.48622240900,34.44721185540
4492,87.12211609,-102.44055505400,34.44954102690
4493,93.25761414,-102.39488470400,34.45185375370
4494,53.92128754,-102.34921138100,34.45415003410
4495,59.07912064,-102.30353510600,34.45642986710
4496,59.82485580,-102.25785590000,34.45869325120
4497,59.23996735,-102.21217378300,34.46094018510
4498,62.13215637,-102.16648877700,34.46317066750
4499,53.76860046,-102.12080090300,34.46538469710
4500,54.70077896,-102.07511018000,34.46758227270
4501,67.58543396,-102.02941663200,34.46976339300
4502,90.70776367,-101.98372027800,34.47192805670
4503,81.06052399,-101.93802113900,34.47407626260
4504,59.66971588,-101.89231923600,34.47620800930
4505,50.15436554,-101.84661459100,34.47832329580
4506,45.86083603,-101.80090722500,34.48042212070
4507,40.56095505,-101.75519715700,34.48250448280
4508,34.79217911,-101.70948441000,34.48457038100
4509,26.79094315,-101.66376900500,34.48661981400
4510,31.04014969,-101.61805096200,34.48865278070
4511,30.06592560,-101.57233030300,34.49066927980
4512,31.18793297,-101.52660704800,34.49266931020
4513,30.75592804,-101.48088121800,34.49465287070
4514,32.25597763,-101.43515283600,34.49661996020
4515,47.46783447,-101.38942192100,34.49857057760
4516,60.40320206,-101.34368849500,34.50050472160
4517,62.69755173,-101.29795257900,34.50242239130
4518,64.05146027,-101.25221419300,34.50432358540
4519,63.26799774,-101.20647336000,34.50620830280
4520,70.08096313,-101.16073010000,34.50807654260
4521,24.96601486,-103.03059937500,34.38388126320
4522,31.62135124,-103.00779579700,34.38514601180
4523,41.02489853,-102.98499140700,34.38640665520
4524,46.04243088,-102.96218620700,34.38766319310
4525,47.14216995,-102.93938020000,34.38891562540
4526,54.01097107,-102.91657338900,34.39016395190
4527,52.84855652,-102.89376577500,34.39140817250
4528,51.07281494,-102.87095736100,34.39264828700
4529,51.35667038,-102.84814815100,34.39388429510
4530,60.50967026,-102.82533814600,34.39511619680
4531,62.47295380,-102.80252735000,34.39634399170
4532,67.69836426,-102.77971576400,34.39756767980
4533,75.46549988,-102.75690339200,34.39878726090
4534,77.85639954,-102.73409023700,34.40000273480
4535,65.07468414,-102.71127629900,34.40121410140
4536,49.40518951,-102.66564609200,34.40362451160
4537,46.31818008,-102.62001279000,34.40601849020
4538,79.61158752,-102.57437641500,34.40839603590
4539,83.30979156,-102.52873698700,34.41075714720
4540,91.97570038,-102.48309452900,34.41310182280
4541,103.21218872,-102.43744905900,34.41543006130
4542,100.29059601,-102.39180060000,34.41774186150
4543,97.12847137,-102.34614917200,34.42003722190
4544,89.32214355,-102.30049479600,34.42231614130
4545,73.10558319,-102.25483749300,34.42457861830
4546,77.80049133,-102.20917728400,34.42682465160
4547,68.77796173,-102.16351419000,34.42905423990
4548,61.01526260,-102.11784823100,34.43126738190
4549,50.79406357,-102.07217942900,34.43346407640
4550,54.23898315,-102.02650780500,34.43564432210
4551,59.64953232,-101.98083337900,34.43780811770
4552,49.20662689,-101.93515617200,34.43995546190
4553,52.88453674,-101.88947620600,34.44208635360
4554,47.17584610,-101.84379350100,34.44420079150
4555,45.18880844,-101.79810807800,34.44629877440
4556,42.53810883,-101.75241995900,34.44838030100
4557,36.33985138,-101.70672916300,34.45044537010
4558,26.30039978,-101.66103571400,34.45249398070
4559,19.87845230,-101.61533963000,34.45452613130
4560,26.16827393,-101.56964093400,34.45654182100
4561,28.80092812,-101.52393964600,34.45854104850
4562,26.03993797,-101.47823578700,34.46052381270
4563,23.30764008,-101.43252937900,34.46249011230
4564,44.04530716,-101.38682044200,34.46443994640
4565,59.39093018,-101.34110899800,34.46637331370
4566,59.44860458,-101.29539506700,34.46829021310
4567,57.45056915,-101.24967867000,34.47019064350
4568,25.94134712,-101.20395982900,34.47207460390
4569,46.10548019,-101.15823856500,34.47394209300
4570,42.75667572,-103.02721246600,34.34978006980
4571,45.37444305,-103.00441979400,34.35104431310
4572,48.90087509,-102.98162631000,34.35230445280
4573,49.67203903,-102.95883201800,34.35356048870
4574,52.88823318,-102.93603691900,34.35481242050
4575,49.87871552,-102.91324101700,34.35606024820
4576,54.33798981,-102.89044431400,34.35730397160
4577,55.88596725,-102.86764681300,34.35854359040
4578,54.50320435,-102.84484851600,34.35977910450
4579,59.49856949,-102.82204942600,34.36101051380
4580,64.60432434,-102.79924954500,34.36223781790
4581,72.73513031,-102.77644887600,34.36346101690
4582,74.16935730,-102.75364742200,34.36468011040
4583,67.94861603,-102.73084518500,34.36589509830
4584,56.12116241,-102.70804216800,34.36710598050
4585,24.60710526,-102.66243380300,34.36951542690
4586,54.93836975,-102.61682234900,34.37190844810
4587,71.55261993,-102.57120782700,34.37428504290
4588,81.09379578,-102.52559025600,34.37664520970
4589,122.14031982,-102.47996965900,34.37898894730
4590,118.69918823,-102.43434605500,34.38131625430
4591,151.57255554,-102.38871946500,34.38362712940
4592,119.96829987,-102.34308991100,34.38592157130
4593,119.77570343,-102.29745741400,34.38819957850
4594,97.37044525,-102.25182199300,34.39046114990
4595,83.08215332,-102.20618367100,34.39270628400
4596,101.62491608,-102.16054246700,34.39493497970
4597,70.40369415,-102.11489840400,34.39714723550
4598,65.30187988,-102.06925150100,34.39934305030
4599,88.95905304,-102.02360177900,34.40152242280
4600,56.21237946,-101.97794926000,34.40368535170
4601,46.47572708,-101.93229396500,34.40583183580
4602,35.72727585,-101.88663591300,34.40796187370
4603,46.90312958,-101.84097512800,34.41007546440
4604,43.63094711,-101.79531162800,34.41217260660
4605,46.47689056,-101.74964543500,34.41425329900
4606,41.75685501,-101.70397657100,34.41631754050
4607,35.64233780,-101.65830505600,34.41836532980
4608,29.38387108,-101.61263091100,34.42039666590
4609,23.14105415,-101.56695415700,34.42241154740
4610,31.52347565,-101.52127481500,34.42440997330
4611,29.53190041,-101.47559290600,34.42639194240
4612,32.17830276,-101.42990845100,34.42835745350
4613,36.15396881,-101.38422147100,34.43030650550
4614,26.65642357,-101.33853198700,34.43223909730
4615,56.05176544,-101.29284002000,34.43415522770
4616,56.38945770,-101.24714559100,34.43605489570
4617,44.32917404,-101.20144872200,34.43793810010
4618,49.00043106,-101.15574943200,34.43980483990
4619,51.74630356,-101.11004774400,34.44165511400
4620,64.35478973,-103.02382881300,34.31567600600
4621,63.59921265,-103.00104703600,34.31693974480
4622,72.07674408,-102.97826444800,34.31819938160
4623,100.13024902,-102.95548105300,34.31945491620
4624,84.22036743,-102.93269685300,34.32070634840
4625,84.05480194,-102.90991185000,34.32195367810
4626,79.99383545,-102.88712604800,34.32319690500
4627,69.24804688,-102.86433944800,34.32443602900
4628,60.22466660,-102.84155205400,34.32567104990
4629,61.98342133,-102.81876386800,34.32690196750
4630,52.42019653,-102.79597489200,34.32812878170
4631,65.53379059,-102.77318512900,34.32935149230
4632,68.61099243,-102.75039458300,34.33057009900
4633,71.67221069,-102.72760325400,34.33178460180
4634,52.92201614,-102.70481114700,34.33299500040
4635,47.28816223,-102.65922460500,34.33540348450
4636,86.71838379,-102.61363497800,34.33779554990
4637,58.10174561,-102.56804228700,34.34017119520
4638,81.44605255,-102.52244655200,34.34253041910
4639,121.69632721,-102.47684779500,34.34487322020
4640,102.27509308,-102.43124603500,34.34719959720
4641,99.14517975,-102.38564129500,34.34950954870
4642,76.86302185,-102.34003359400,34.35180307340
4643,69.67691040,-102.29442295400,34.35408017000
4644,89.83867645,-102.24880939500,34.35634083720
4645,69.25738525,-102.20319293800,34.35858507360
4646,60.19137955,-102.15757360500,34.36081287810
4647,61.76189423,-102.11195141500,34.36302424920
4648,64.35096741,-102.06632639000,34.36521918570
4649,63.56888199,-102.02069855100,34.36739768640
4650,52.30854416,-101.97506791800,34.36955975000
4651,54.95057678,-101.92943451300,34.37170537520
4652,39.41851807,-101.88379835600,34.37383456090
4653,39.15636826,-101.83815946800,34.37594730570
4654,36.17572784,-101.79251787100,34.37804360850
4655,32.57028198,-101.74687358400,34.38012346810
4656,47.34772110,-101.70122663000,34.38218688320
4657,44.77910995,-101.65557702800,34.38423385270
4658,36.63832474,-101.60992480000,34.38626437540
4659,52.37713623,-101.56426996800,34.38827845010
4660,37.12307739,-101.51861255000,34.39027607570
4661,32.88203812,-101.47295257000,34.39225725090
4662,30.67095947,-101.42729004700,34.39422197480
4663,45.89912415,-101.38162500300,34.39617024600
4664,57.72595596,-101.33595745900,34.39810206350
4665,80.16354370,-101.29028743500,34.40001742620
4666,71.93938446,-101.24461495300,34.40191633300
4667,59.12536240,-101.19894003400,34.40379878270
4668,54.49661636,-101.15326269800,34.40566477440
4669,70.79277802,-103.02044841200,34.28156906300
4670,78.92913055,-102.99767751900,34.28283229820
4671,90.82148743,-102.97490581700,34.28409143290
4672,95.81224823,-102.95213330800,34.28534646710
4673,98.79933167,-102.92935999600,34.28659740040
4674,106.53944397,-102.90658588200,34.28784423290
4675,102.46986389,-102.88381097000,34.28908696410
4676,99.89981079,-102.86103526200,34.29032559410
4677,91.82602692,-102.83825876000,34.29156012260
4678,78.61670685,-102.81548146700,34.29279054940
4679,74.95851898,-102.79270338600,34.29401687430
4680,74.91666412,-102.76992452000,34.29523909730
4681,58.48755264,-102.74714487000,34.29645721800
4682,40.49977875,-102.72436443900,34.29767123640
4683,41.74192810,-102.70158323100,34.29888115220
4684,49.56898499,-102.65601849100,34.30128867560
4685,64.51644897,-102.61045067100,34.30367978660
4686,59.34886169,-102.56487979000,34.30605448410
4687,77.83576965,-102.51930587100,34.30841276660
4688,87.94208527,-102.47372893300,34.31075463270
4689,73.41049957,-102.42814899700,34.31308008110
4690,68.78933716,-102.38256608500,34.31538911060
4691,60.40191269,-102.33698021600,34.31768171970
4692,59.71425629,-102.29139141300,34.31995790710
4693,62.52857590,-102.24579969500,34.32221767150
4694,57.30203629,-102.20020508300,34.32446101170
4695,56.31936646,-102.15460759800,34.32668792630
4696,58.99436188,-102.10900726200,34.32889841410
4697,65.85553741,-102.06340409400,34.33109247380
4698,76.55254364,-102.01779811600,34.33327010410
4699,60.24358749,-101.97218934900,34.33543130370
4700,58.80236816,-101.92657781300,34.33757607150
4701,49.24702072,-101.88096352900,34.33970440620
4702,48.99563599,-101.83534651900,34.34181630660
4703,48.89913940,-101.78972680300,34.34391177140
4704,43.86569214,-101.74410440100,34.34599079950
4705,74.01615906,-101.69847933500,34.34805338960
4706,69.76275635,-101.65285162600,34.35009954060
4707,44.50781250,-101.60722129500,34.35212925120
4708,41.27999496,-101.56158836300,34.35414252040
4709,39.25409317,-101.51595284900,34.35613934690
4710,39.44673538,-101.47031477700,34.35811972960
4711,46.39749146,-101.42467416500,34.36008366740
4712,68.62528229,-101.37903103600,34.36203115910
4713,86.73854065,-101.33338541000,34.36396220360
4714,98.82954407,-101.28773730900,34.36587679980
4715,77.67358398,-101.24208675300,34.36777494660
4716,65.56375885,-101.19643376300,34.36965664290
4717,76.96739197,-103.01707125600,34.24745923220
4718,69.88146210,-102.99431123700,34.24872196450
4719,64.96685028,-102.97155041000,34.24998059800
4720,65.08451843,-102.94878877800,34.25123513250
4721,89.16278839,-102.92602634300,34.25248556780
4722,94.96511841,-102.90326310900,34.25373190380
4723,94.53713989,-102.88049907600,34.25497414020
4724,88.86273193,-102.85773424900,34.25621227690
4725,85.02024078,-102.83496862900,34.25744631380
4726,79.73313141,-102.81220222000,34.25867625050
4727,75.27465820,-102.78943502300,34.25990208710
4728,59.60957336,-102.76666704200,34.26112382320
4729,70.40396881,-102.74389827900,34.26234145870
4730,82.46577454,-102.72112873700,34.26355499350
4731,73.30699921,-102.69835841700,34.26476442730
4732,61.77295685,-102.65281545800,34.26717099140
4733,60.62895966,-102.60726942300,34.26956114970
4734,80.38753510,-102.56172033300,34.27193490080
4735,74.44825745,-102.51616820800,34.27429224340
4736,66.16400909,-102.47061306800,34.27663317600
4737,48.63486099,-102.42505493600,34.27895769740
4738,47.03700256,-102.37949383100,34.28126580620
4739,56.34322739,-102.33392977400,34.28355750120
4740,47.16781616,-102.28836278600,34.28583278090
4741,50.30170059,-102.24279288800,34.28809164400
4742,60.26766968,-102.19722010000,34.29033408940
4743,58.51745605,-102.15164444400,34.29256011560
4744,53.82317352,-102.10606594000,34.29476972150
4745,61.08230972,-102.06048460900,34.29696290570
4746,81.66397858,-102.01490047100,34.29913966700
4747,61.27313614,-101.96931354800,34.30130000420
4748,75.62355042,-101.92372386100,34.30344391590
4749,41.51343536,-101.87813143000,34.30557140100
4750,49.56381226,-101.83253627600,34.30768245830
4751,50.44055557,-101.78693841900,34.30977708640
4752,50.18675995,-101.74133788200,34.31185528430
4753,56.15826416,-101.69573468400,34.31391705070
4754,32.43315506,-101.65012884700,34.31596238450
4755,42.57218933,-101.60452039200,34.31799128440
4756,40.45459366,-101.55890933800,34.32000374940
4757,38.31111145,-101.51329570800,34.32199977810
4758,39.08180618,-101.46767952200,34.32397936960
4759,43.01042175,-101.42206080100,34.32594252260
4760,53.96516800,-101.37643956600,34.32788923610
4761,78.30052185,-101.33081583800,34.32981950880
4762,65.02570343,-101.28518963700,34.33173333980
4763,61.27008057,-101.23956098600,34.33363072780
4764,72.82099915,-103.03644568900,34.21208017740
4765,79.71262360,-103.01369734300,34.21334650470
4766,92.43048096,-102.99094818700,34.21460873500
4767,89.58827972,-102.96819822500,34.21586686810
4768,84.59180450,-102.94544745900,34.21712090370
4769,83.80284119,-102.92269589200,34.21837084180
4770,78.74502563,-102.89994352500,34.21961668210
4771,73.52165985,-102.87719036200,34.22085842450
4772,56.08428955,-102.85443640600,34.22209606880
4773,60.08903503,-102.83168165800,34.22332961480
4774,64.04706573,-102.80892612100,34.22455906230
4775,73.91192627,-102.78616979900,34.22578441120
4776,87.24494171,-102.76341269300,34.22700566120
4777,100.20044708,-102.74065480600,34.22822281230
4778,97.88952637,-102.71789614100,34.22943586420
4779,94.94792175,-102.69513670000,34.23064481680
4780,87.59288788,-102.64961550200,34.23305042330
4781,66.60531616,-102.60409123200,34.23543963030
4782,63.81182861,-102.55856391000,34.23781243660
4783,69.28961182,-102.51303355900,34.24016884080
4784,54.27772141,-102.46750019700,34.24250884140
4785,46.28560257,-102.42196384700,34.24483243730
4786,44.12453842,-102.37642452800,34.24713962700
4787,53.98118591,-102.33088226200,34.24943040920
4788,52.82411957,-102.28533706900,34.25170478260
4789,43.82319260,-102.23978897000,34.25396274600
4790,49.36691666,-102.19423798600,34.25620429800
4791,49.22797775,-102.14868413700,34.25842943730
4792,44.58021927,-102.10312744500,34.26063816270
4793,41.39807129,-102.05756792900,34.26283047280
4794,54.34825516,-102.01200561100,34.26500636650
4795,55.97468567,-101.96644051200,34.26716584250
4796,53.08166885,-101.92087265200,34.26930889960
4797,41.24940491,-101.87530205300,34.27143553650
4798,51.41952133,-101.82972873400,34.27354575190
4799,50.02933502,-101.78415271700,34.27563954480
4800,51.32305908,-101.73857402300,34.27771691390
4801,51.91847229,-101.69299267300,34.27977785790
4802,45.40690613,-101.64740868600,34.28182237580
4803,54.37509155,-101.60182208500,34.28385046630
4804,36.66267776,-101.55623289000,34.28586212830
4805,35.42315292,-101.51064112200,34.28785736060
4806,38.69755554,-101.46504680200,34.28983616210
4807,26.22026634,-101.41944995100,34.29179853160
4808,57.83578491,-101.37385058900,34.29374446810
4809,50.02223587,-101.32824873700,34.29567397030
4810,34.97391510,-101.28264441700,34.29758703720
4811,53.65705872,-101.23703764900,34.29948366760
4812,57.72330475,-101.19142845500,34.30136386060
4813,106.33559418,-103.03306416000,34.17796504750
4814,117.36420441,-103.01032666600,34.17923087200
4815,109.31884766,-102.98758836400,34.18049260100
4816,117.33810425,-102.96484925700,34.18175023440
4817,114.07815552,-102.94210934600,34.18300377200
4818,92.69178772,-102.91936863600,34.18425321370
4819,80.42016602,-102.89662712700,34.18549855910
4820,75.48680878,-102.87388482300,34.18673980830
4821,61.71351242,-102.85114172700,34.18797696090
4822,51.76215363,-102.82839784100,34.18921001680
4823,53.55440521,-102.80565316700,34.19043897590
4824,78.97236633,-102.78290770800,34.19166383790
4825,100.69094086,-102.76016146700,34.19288460270
4826,127.73883057,-102.73741444600,34.19410127010
4827,122.22359467,-102.71466664800,34.19531384000
4828,115.14303589,-102.69191807600,34.19652231210
4829,87.38938141,-102.64641861700,34.19892696250
4830,80.15910339,-102.60091609100,34.20131521980
4831,56.65359497,-102.55541051800,34.20368708280
4832,43.47631073,-102.50990191900,34.20604255000
4833,38.72811127,-102.46439031500,34.20838162020
4834,45.14414597,-102.41887572700,34.21070429200
4835,50.58471680,-102.37335817400,34.21301056400
4836,57.41364288,-102.32783767800,34.21530043500
4837,52.69530869,-102.28231425900,34.21757390370
4838,43.38912964,-102.23678793800,34.21983096860
4839,57.17823792,-102.19125873700,34.22207162870
4840,44.10280609,-102.14572667400,34.22429588250
4841,39.77747345,-102.10019177300,34.22650372880
4842,40.18299103,-102.05465405200,34.22869516630
4843,47.25272369,-102.00911353300,34.23087019380
4844,49.79293060,-101.96357023700,34.23302881010
4845,47.91559219,-101.91802418400,34.23517101380
4846,49.24201965,-101.87247539500,34.23729680380
4847,58.84080505,-101.82692389100,34.23940617890
4848,75.23710632,-101.78136969300,34.24149913780
4849,62.37113953,-101.73581282100,34.24357567940
4850,64.49839020,-101.69025329700,34.24563580240
4851,57.21630478,-101.64469114100,34.24767950570
4852,80.92041779,-101.59912637300,34.24970678810
4853,45.30611038,-101.55355901600,34.25171764840
4854,27.05754280,-101.50798908900,34.25371208550
4855,10.44687176,-101.46241661400,34.25569009830
4856,18.83282089,-101.41684161100,34.25765168560
4857,37.69770050,-101.37126410100,34.25959684620
4858,48.59704208,-101.32568410500,34.26152557920
4859,49.52703094,-101.28010164500,34.26343788330
4860,55.33354568,-101.23451674000,34.26533375740
4861,55.34745026,-101.18892941100,34.26721320050
4862,99.66142273,-103.02968587300,34.14384700280
4863,125.90760803,-103.00695922100,34.14511232520
4864,110.18358612,-102.98423176300,34.14637355380
4865,106.70834351,-102.96150350000,34.14763068840
4866,104.45237732,-102.93877443500,34.14888372880
4867,88.75102997,-102.91604457100,34.15013267470
4868,71.10189819,-102.89331391000,34.15137752610
4869,63.46791077,-102.87058245500,34.15261828280
4870,71.61802673,-102.84785020900,34.15385494460
4871,59.71134567,-102.82511717400,34.15508751120
4872,51.53168488,-102.80238335200,34.15631598260
4873,75.65134430,-102.77964874700,34.15754035860
4874,95.22711945,-102.75691336000,34.15876063890
4875,102.86396790,-102.73417719500,34.15997682340
4876,124.92021179,-102.71144025400,34.16118891200
4877,118.27484131,-102.68870253900,34.16239690440
4878,98.66149902,-102.64322479900,34.16480060020
4879,93.71601105,-102.59774399700,34.16718790930
4880,80.31642914,-102.55226015200,34.16955883050
4881,51.61631012,-102.50677328600,34.17191336240
4882,45.78493881,-102.46128341800,34.17425150360
4883,54.88365555,-102.41579057000,34.17657325280
4884,56.75032043,-102.37029476200,34.17887860860
4885,63.83264923,-102.32479601500,34.18116756990
4886,66.04314423,-102.27929435000,34.18344013520
4887,54.17245483,-102.23378978700,34.18569630320
4888,55.65575409,-102.18828234800,34.18793607270
4889,47.42464828,-102.14277205100,34.19015944240
4890,30.36231995,-102.09725892000,34.19236641110
4891,50.91072083,-102.05174297300,34.19455697740
4892,30.06559181,-102.00622423200,34.19673114010
4893,38.50525284,-101.96070271800,34.19888889800
4894,50.80401230,-101.91517845100,34.20103024980
4895,54.06547928,-101.86965145200,34.20315519430
4896,55.18984604,-101.82412174200,34.20526373030
4897,74.00875092,-101.77858934200,34.20735585660
4898,76.20901489,-101.73305427200,34.20943157200
4899,76.29240417,-101.68751655300,34.21149087530
4900,77.24439240,-101.64197620600,34.21353376530
4901,90.90788269,-101.59643325100,34.21556024090
4902,56.65189362,-101.55088771100,34.21757030090
4903,31.11418724,-101.50533960400,34.21956394410
4904,17.98029709,-101.45978895300,34.22154116940
4905,34.11406708,-101.41423577800,34.22350197570
4906,32.41130829,-101.36868009900,34.22544636180
4907,43.73840714,-101.32312193800,34.22737432670
4908,51.41911316,-101.27756131600,34.22928586920
4909,45.53238678,-101.23199825300,34.23118098830
4910,84.59048462,-103.02631082500,34.10972603450
4911,88.81459045,-103.00359500500,34.11099085570
4912,93.01560974,-102.98087837900,34.11225158470
4913,92.63743591,-102.95816095000,34.11350822120
4914,85.79648590,-102.93544272000,34.11476076520
4915,75.53036499,-102.91272369200,34.11600921630
4916,73.12696838,-102.89000386900,34.11725357440
4917,62.84980392,-102.86728325300,34.11849383940
4918,61.21723175,-102.84456184600,34.11973001110
4919,59.72814941,-102.82183965200,34.12096208930
4920,57.76803589,-102.79911667200,34.12219007380
4921,63.89303207,-102.77639291000,34.12341396440
4922,74.07772064,-102.75366836800,34.12463376110
4923,81.88053894,-102.73094304800,34.12584946350
4924,62.92916870,-102.70821695300,34.12706107150
4925,83.70872498,-102.68549008600,34.12826858510
4926,87.67168427,-102.64003404500,34.13067132780
4927,68.09004974,-102.59457494500,34.13305769030
4928,44.55244446,-102.54911280800,34.13542767120
4929,39.63155746,-102.50364765300,34.13778126910
4930,41.24121857,-102.45817950100,34.14011848280
4931,51.34815216,-102.41270837300,34.14243931090
4932,61.61141205,-102.36723429000,34.14474375210
4933,92.58347321,-102.32175727200,34.14703180500
4934,79.38548279,-102.27627733900,34.14930346840
4935,86.33754730,-102.23079451300,34.15155874100
4936,56.87348175,-102.18530881500,34.15379762140
4937,46.58351898,-102.13982026400,34.15602010850
4938,41.54955292,-102.09432888100,34.15822620080
4939,41.14238739,-102.04883468800,34.16041589730
4940,44.98748779,-102.00333770400,34.16258919660
4941,60.59138870,-101.95783795200,34.16474609750
4942,59.03401947,-101.91233545000,34.16688659870
4943,61.19984818,-101.86683022000,34.16901069910
4944,72.71006012,-101.82132228300,34.17111839740
4945,90.93909454,-101.77581166000,34.17320969240
4946,88.67606354,-101.73029837100,34.17528458300
4947,84.01241302,-101.68478243700,34.17734306790
4948,88.09869385,-101.63926387800,34.17938514590
